"","District","value.ID","value.NO2_column_number_density","month","year","no2"
"11410","siha",1,41.2928657531738,"07","2019","NO2"
"11411","siha",1,40.7694892883301,"07","2019","NO2"
"11412","siha",1,39.1244354248047,"07","2019","NO2"
"11413","siha",1,40.3945655822754,"07","2019","NO2"
"11414","siha",1,40.4196968078613,"07","2019","NO2"
"11415","siha",1,40.4196968078613,"07","2019","NO2"
"11416","siha",1,42.1330757141113,"07","2019","NO2"
"11417","siha",1,42.7593307495117,"07","2019","NO2"
"11418","siha",1,41.8892478942871,"07","2019","NO2"
"11419","siha",1,42.5959625244141,"07","2019","NO2"
"11420","siha",1,42.5959625244141,"07","2019","NO2"
"11421","siha",1,41.6616668701172,"07","2019","NO2"
"11422","siha",1,41.9630432128906,"07","2019","NO2"
"11423","siha",1,41.9630432128906,"07","2019","NO2"
"11424","siha",1,40.8823699951172,"07","2019","NO2"
"11425","siha",1,41.0003890991211,"07","2019","NO2"
"11426","siha",1,42.296558380127,"07","2019","NO2"
"11427","siha",1,41.171760559082,"07","2019","NO2"
"11428","siha",1,42.8465576171875,"07","2019","NO2"
"11429","siha",1,43.3374328613281,"07","2019","NO2"
"11430","siha",1,43.3374328613281,"07","2019","NO2"
"11431","siha",1,42.9139099121094,"07","2019","NO2"
"11432","siha",1,42.9139099121094,"07","2019","NO2"
"11433","siha",1,42.5039215087891,"07","2019","NO2"
"11434","siha",1,41.3648071289062,"07","2019","NO2"
"11435","siha",1,40.7694892883301,"07","2019","NO2"
"11436","siha",1,39.9958915710449,"07","2019","NO2"
"11437","siha",1,40.4196968078613,"07","2019","NO2"
"11438","siha",1,42.7593307495117,"07","2019","NO2"
"11439","siha",1,42.9798622131348,"07","2019","NO2"
"11440","siha",1,42.7593307495117,"07","2019","NO2"
"11441","siha",1,42.5259170532227,"07","2019","NO2"
"11442","siha",1,42.5259170532227,"07","2019","NO2"
"11443","siha",1,41.6616668701172,"07","2019","NO2"
"11444","siha",1,41.9630432128906,"07","2019","NO2"
"11445","siha",1,41.9069519042969,"07","2019","NO2"
"11446","siha",1,40.8305358886719,"07","2019","NO2"
"11447","siha",1,41.0950622558594,"07","2019","NO2"
"11448","siha",1,41.4378356933594,"07","2019","NO2"
"11449","siha",1,41.171760559082,"07","2019","NO2"
"11450","siha",1,42.5585517883301,"07","2019","NO2"
"11451","siha",1,43.3374328613281,"07","2019","NO2"
"11452","siha",1,43.3374328613281,"07","2019","NO2"
"11453","siha",1,43.3374328613281,"07","2019","NO2"
"11454","siha",1,43.2325973510742,"07","2019","NO2"
"11455","siha",1,43.121166229248,"07","2019","NO2"
"11456","siha",1,43.2325973510742,"07","2019","NO2"
"11457","siha",1,42.6149787902832,"07","2019","NO2"
"11458","siha",1,41.930778503418,"07","2019","NO2"
"11459","siha",1,41.4611587524414,"07","2019","NO2"
"11460","siha",1,41.0950622558594,"07","2019","NO2"
"11461","siha",1,41.0950622558594,"07","2019","NO2"
"11462","siha",1,40.8114738464355,"07","2019","NO2"
"11463","siha",1,41.2356834411621,"07","2019","NO2"
"11464","siha",1,41.7799911499023,"07","2019","NO2"
"11465","siha",1,41.3048210144043,"07","2019","NO2"
"11466","siha",1,41.9792060852051,"07","2019","NO2"
"11467","siha",1,42.7346076965332,"07","2019","NO2"
"11468","siha",1,42.7346076965332,"07","2019","NO2"
"11469","siha",1,43.3765487670898,"07","2019","NO2"
"11470","siha",1,43.3765487670898,"07","2019","NO2"
"11471","siha",1,43.3765487670898,"07","2019","NO2"
"11472","siha",1,43.6437873840332,"07","2019","NO2"
"11473","siha",1,43.3765487670898,"07","2019","NO2"
"11474","siha",1,41.1723289489746,"07","2019","NO2"
"11475","siha",1,39.867000579834,"07","2019","NO2"
"11476","siha",1,39.867000579834,"07","2019","NO2"
"11477","siha",1,40.0045585632324,"07","2019","NO2"
"11478","siha",1,40.0045585632324,"07","2019","NO2"
"11479","siha",1,41.5699462890625,"07","2019","NO2"
"11480","siha",1,41.6801261901855,"07","2019","NO2"
"11481","siha",1,42.7060203552246,"07","2019","NO2"
"11482","siha",1,43.4114837646484,"07","2019","NO2"
"11483","siha",1,43.4114837646484,"07","2019","NO2"
"11484","siha",1,43.5678977966309,"07","2019","NO2"
"11485","siha",1,43.3765487670898,"07","2019","NO2"
"11486","siha",1,43.3765487670898,"07","2019","NO2"
"11487","siha",1,43.6437873840332,"07","2019","NO2"
"11488","siha",1,39.144214630127,"07","2019","NO2"
"11489","siha",1,38.3248825073242,"07","2019","NO2"
"11490","siha",1,38.3248825073242,"07","2019","NO2"
"11491","siha",1,40.0045585632324,"07","2019","NO2"
"11492","siha",1,41.0193634033203,"07","2019","NO2"
"11493","siha",1,41.0950622558594,"07","2019","NO2"
"11494","siha",1,41.2179183959961,"07","2019","NO2"
"11495","siha",1,43.3374328613281,"07","2019","NO2"
"11496","siha",1,43.3374328613281,"07","2019","NO2"
"11497","siha",1,43.3765487670898,"07","2019","NO2"
"11498","siha",1,43.2585296630859,"07","2019","NO2"
"11499","siha",1,43.2325973510742,"07","2019","NO2"
"11500","siha",1,41.6402206420898,"07","2019","NO2"
"11501","siha",1,38.7141494750977,"07","2019","NO2"
"11502","siha",1,39.4158325195312,"07","2019","NO2"
"11503","siha",1,39.421329498291,"07","2019","NO2"
"11504","siha",1,39.8727378845215,"07","2019","NO2"
"11505","siha",1,40.6306686401367,"07","2019","NO2"
"11506","siha",1,41.0193634033203,"07","2019","NO2"
"11507","siha",1,40.9309387207031,"07","2019","NO2"
"11508","siha",1,42.6441230773926,"07","2019","NO2"
"11509","siha",1,42.6441230773926,"07","2019","NO2"
"11510","siha",1,42.5011978149414,"07","2019","NO2"
"11511","siha",1,41.6402206420898,"07","2019","NO2"
"11512","siha",1,43.2325973510742,"07","2019","NO2"
"11513","siha",1,38.7141494750977,"07","2019","NO2"
"11514","siha",1,39.421329498291,"07","2019","NO2"
"11515","siha",1,39.421329498291,"07","2019","NO2"
"11516","siha",1,39.8727378845215,"07","2019","NO2"
"11517","siha",1,39.8727378845215,"07","2019","NO2"
"11518","siha",1,40.3753356933594,"07","2019","NO2"
"11519","siha",1,40.0167083740234,"07","2019","NO2"
"11520","siha",1,41.2179183959961,"07","2019","NO2"
"11521","siha",1,41.2179183959961,"07","2019","NO2"
"11522","siha",1,41.7185668945312,"07","2019","NO2"
"11523","siha",1,42.0868873596191,"07","2019","NO2"
"11524","siha",1,42.121223449707,"07","2019","NO2"
"11525","siha",1,39.8727378845215,"07","2019","NO2"
"11526","siha",1,40.3753356933594,"07","2019","NO2"
"11527","siha",1,40.0167083740234,"07","2019","NO2"
"11528","siha",1,41.2179183959961,"07","2019","NO2"
"11529","siha",1,41.2179183959961,"07","2019","NO2"
"11530","siha",1,41.7185668945312,"07","2019","NO2"
"11531","siha",1,42.0868873596191,"07","2019","NO2"
"11532","siha",1,42.121223449707,"07","2019","NO2"
"11533","siha",1,43.0388984680176,"07","2019","NO2"
"11534","siha",1,39.421329498291,"07","2019","NO2"
"11535","siha",1,40.0167083740234,"07","2019","NO2"
"11536","siha",1,40.853141784668,"07","2019","NO2"
"11537","siha",1,40.853141784668,"07","2019","NO2"
"11538","siha",1,41.1877708435059,"07","2019","NO2"
"11539","siha",1,41.1877708435059,"07","2019","NO2"
"11540","siha",1,40.9214096069336,"07","2019","NO2"
"11541","siha",1,40.7988319396973,"07","2019","NO2"
"11542","siha",1,39.309383392334,"07","2019","NO2"
"11543","siha",1,39.1367645263672,"07","2019","NO2"
"11544","siha",1,39.1367645263672,"07","2019","NO2"
"11545","siha",1,39.1367645263672,"07","2019","NO2"
"11546","siha",1,40.2215461730957,"07","2019","NO2"
"11547","siha",1,39.4154815673828,"07","2019","NO2"
"11548","siha",1,40.0167083740234,"07","2019","NO2"
"11549","siha",1,39.2952880859375,"07","2019","NO2"
"11550","siha",1,39.3512229919434,"07","2019","NO2"
"11551","siha",1,38.7550506591797,"07","2019","NO2"
"11552","siha",1,39.1367645263672,"07","2019","NO2"
"11553","siha",1,39.1367645263672,"07","2019","NO2"
"11554","siha",1,39.1367645263672,"07","2019","NO2"
"11555","siha",1,38.3476753234863,"07","2019","NO2"
"11556","siha",1,39.1423759460449,"07","2019","NO2"
"11557","siha",1,39.3273696899414,"07","2019","NO2"
"11558","siha",1,40.4938888549805,"07","2019","NO2"
"11559","siha",1,38.9879570007324,"07","2019","NO2"
"11560","siha",1,38.8490371704102,"07","2019","NO2"
"11561","siha",1,38.8490371704102,"07","2019","NO2"
"11562","siha",1,39.1367645263672,"07","2019","NO2"
"11563","siha",1,38.6244277954102,"07","2019","NO2"
"11564","siha",1,39.015552520752,"07","2019","NO2"
"11565","siha",1,39.015552520752,"07","2019","NO2"
"11566","siha",1,40.5938568115234,"07","2019","NO2"
"11567","siha",1,39.1367645263672,"07","2019","NO2"
"11568","siha",1,38.9879570007324,"07","2019","NO2"
"11569","siha",1,38.9879570007324,"07","2019","NO2"
"11570","siha",1,39.1367645263672,"07","2019","NO2"
"11571","siha",1,39.1984977722168,"07","2019","NO2"
"11572","siha",1,39.2952880859375,"07","2019","NO2"
"11573","siha",1,39.2952880859375,"07","2019","NO2"
"11574","siha",1,41.184944152832,"07","2019","NO2"
"11575","siha",1,41.184944152832,"07","2019","NO2"
"11576","siha",1,40.2634429931641,"07","2019","NO2"
"11577","siha",1,40.1630058288574,"07","2019","NO2"
"11578","siha",1,40.1630058288574,"07","2019","NO2"
"11579","siha",1,40.8924179077148,"07","2019","NO2"
"11580","siha",1,39.1621437072754,"07","2019","NO2"
"11581","siha",1,39.2952880859375,"07","2019","NO2"
"11582","siha",1,39.2952880859375,"07","2019","NO2"
"11583","siha",1,40.5938568115234,"07","2019","NO2"
"11584","siha",1,41.184944152832,"07","2019","NO2"
"11585","siha",1,40.5881195068359,"07","2019","NO2"
"11586","siha",1,40.5881195068359,"07","2019","NO2"
"11587","siha",1,41.6605453491211,"07","2019","NO2"
"11588","siha",1,40.5124015808105,"07","2019","NO2"
"11589","siha",1,39.6455421447754,"07","2019","NO2"
"11590","siha",1,39.6455421447754,"07","2019","NO2"
"11591","siha",1,40.5938568115234,"07","2019","NO2"
"11592","siha",1,41.4594116210938,"07","2019","NO2"
"11593","siha",1,41.8183250427246,"07","2019","NO2"
"11594","siha",1,41.8183250427246,"07","2019","NO2"
"11595","siha",1,41.8183250427246,"07","2019","NO2"
"11596","siha",1,40.8881301879883,"07","2019","NO2"
"11597","siha",1,40.0535697937012,"07","2019","NO2"
"11598","siha",1,39.6455421447754,"07","2019","NO2"
"11599","siha",1,39.7140426635742,"07","2019","NO2"
"11600","siha",1,42.159969329834,"07","2019","NO2"
"11601","siha",1,41.7274131774902,"07","2019","NO2"
"11602","siha",1,40.9070854187012,"07","2019","NO2"
"11603","siha",1,40.9070854187012,"07","2019","NO2"
"11604","siha",1,40.9070854187012,"07","2019","NO2"
"11605","siha",1,40.8881301879883,"07","2019","NO2"
"11606","siha",1,42.381534576416,"07","2019","NO2"
"11607","siha",1,41.4335556030273,"07","2019","NO2"
"11608","siha",1,40.9070854187012,"07","2019","NO2"
"11609","siha",1,40.8881301879883,"07","2019","NO2"
"11610","siha",1,42.381534576416,"07","2019","NO2"
"11611","siha",1,41.4335556030273,"07","2019","NO2"
"11612","siha",1,37.7943420410156,"08","2019","NO2"
"11613","siha",1,37.0662498474121,"08","2019","NO2"
"11614","siha",1,38.4447937011719,"08","2019","NO2"
"11615","siha",1,37.7129974365234,"08","2019","NO2"
"11616","siha",1,38.4802551269531,"08","2019","NO2"
"11617","siha",1,36.4455528259277,"08","2019","NO2"
"11618","siha",1,36.4541664123535,"08","2019","NO2"
"11619","siha",1,37.1682014465332,"08","2019","NO2"
"11620","siha",1,37.4008865356445,"08","2019","NO2"
"11621","siha",1,37.410717010498,"08","2019","NO2"
"11622","siha",1,37.410717010498,"08","2019","NO2"
"11623","siha",1,36.9292869567871,"08","2019","NO2"
"11624","siha",1,37.7380638122559,"08","2019","NO2"
"11625","siha",1,37.7459411621094,"08","2019","NO2"
"11626","siha",1,35.5607719421387,"08","2019","NO2"
"11627","siha",1,36.2077713012695,"08","2019","NO2"
"11628","siha",1,36.5347328186035,"08","2019","NO2"
"11629","siha",1,36.478401184082,"08","2019","NO2"
"11630","siha",1,36.4733390808105,"08","2019","NO2"
"11631","siha",1,36.8403472900391,"08","2019","NO2"
"11632","siha",1,36.8403472900391,"08","2019","NO2"
"11633","siha",1,36.4719467163086,"08","2019","NO2"
"11634","siha",1,35.2207298278809,"08","2019","NO2"
"11635","siha",1,35.5607719421387,"08","2019","NO2"
"11636","siha",1,36.2077713012695,"08","2019","NO2"
"11637","siha",1,35.3819389343262,"08","2019","NO2"
"11638","siha",1,35.9564323425293,"08","2019","NO2"
"11639","siha",1,36.0256690979004,"08","2019","NO2"
"11640","siha",1,36.0256690979004,"08","2019","NO2"
"11641","siha",1,35.3639183044434,"08","2019","NO2"
"11642","siha",1,35.2207298278809,"08","2019","NO2"
"11643","siha",1,35.3690986633301,"08","2019","NO2"
"11644","siha",1,35.2978630065918,"08","2019","NO2"
"11645","siha",1,35.3819389343262,"08","2019","NO2"
"11646","siha",1,35.3639183044434,"08","2019","NO2"
"11647","siha",1,35.6772689819336,"08","2019","NO2"
"11648","siha",1,36.1487236022949,"08","2019","NO2"
"11649","siha",1,35.502498626709,"08","2019","NO2"
"11650","siha",1,34.7070617675781,"08","2019","NO2"
"11651","siha",1,36.1164741516113,"08","2019","NO2"
"11652","siha",1,36.2236633300781,"08","2019","NO2"
"11653","siha",1,36.2236633300781,"08","2019","NO2"
"11654","siha",1,36.2236633300781,"08","2019","NO2"
"11655","siha",1,35.5128593444824,"08","2019","NO2"
"11656","siha",1,36.1985664367676,"08","2019","NO2"
"11657","siha",1,37.0740127563477,"08","2019","NO2"
"11658","siha",1,37.2489929199219,"08","2019","NO2"
"11659","siha",1,34.990837097168,"08","2019","NO2"
"11660","siha",1,36.116039276123,"08","2019","NO2"
"11661","siha",1,36.116039276123,"08","2019","NO2"
"11662","siha",1,36.116039276123,"08","2019","NO2"
"11663","siha",1,36.2236633300781,"08","2019","NO2"
"11664","siha",1,36.3335189819336,"08","2019","NO2"
"11665","siha",1,34.9836616516113,"08","2019","NO2"
"11666","siha",1,36.116039276123,"08","2019","NO2"
"11667","siha",1,36.116039276123,"08","2019","NO2"
"11668","siha",1,35.8002853393555,"08","2019","NO2"
"11669","siha",1,34.9836616516113,"08","2019","NO2"
"11670","siha",1,36.1353912353516,"08","2019","NO2"
"11671","siha",1,34.9836616516113,"08","2019","NO2"
"11672","siha",1,35.5133972167969,"08","2019","NO2"
"11673","siha",1,35.5133972167969,"08","2019","NO2"
"11674","siha",1,35.3155746459961,"08","2019","NO2"
"11675","siha",1,35.4779663085938,"08","2019","NO2"
"11676","siha",1,34.4097785949707,"08","2019","NO2"
"11677","siha",1,33.9988327026367,"08","2019","NO2"
"11678","siha",1,36.1657218933105,"08","2019","NO2"
"11679","siha",1,35.6709251403809,"08","2019","NO2"
"11680","siha",1,35.3195762634277,"08","2019","NO2"
"11681","siha",1,34.7329330444336,"08","2019","NO2"
"11682","siha",1,33.7966346740723,"08","2019","NO2"
"11683","siha",1,39.1510200500488,"08","2019","NO2"
"11684","siha",1,38.2782669067383,"08","2019","NO2"
"11685","siha",1,36.874137878418,"08","2019","NO2"
"11686","siha",1,36.7855491638184,"08","2019","NO2"
"11687","siha",1,35.8033180236816,"08","2019","NO2"
"11688","siha",1,34.9038047790527,"08","2019","NO2"
"11689","siha",1,33.5689315795898,"08","2019","NO2"
"11690","siha",1,38.8393325805664,"08","2019","NO2"
"11691","siha",1,36.5512886047363,"08","2019","NO2"
"11692","siha",1,36.5512886047363,"08","2019","NO2"
"11693","siha",1,36.276050567627,"08","2019","NO2"
"11694","siha",1,38.442699432373,"08","2019","NO2"
"11695","siha",1,38.442699432373,"08","2019","NO2"
"11696","siha",1,39.2944679260254,"08","2019","NO2"
"11697","siha",1,38.8388557434082,"08","2019","NO2"
"11698","siha",1,39.1510200500488,"08","2019","NO2"
"11699","siha",1,38.2782669067383,"08","2019","NO2"
"11700","siha",1,36.874137878418,"08","2019","NO2"
"11701","siha",1,36.7855491638184,"08","2019","NO2"
"11702","siha",1,35.8033180236816,"08","2019","NO2"
"11703","siha",1,34.9038047790527,"08","2019","NO2"
"11704","siha",1,33.5689315795898,"08","2019","NO2"
"11705","siha",1,33.5689315795898,"08","2019","NO2"
"11706","siha",1,38.8393325805664,"08","2019","NO2"
"11707","siha",1,38.8393325805664,"08","2019","NO2"
"11708","siha",1,37.2198219299316,"08","2019","NO2"
"11709","siha",1,36.5974082946777,"08","2019","NO2"
"11710","siha",1,36.6105575561523,"08","2019","NO2"
"11711","siha",1,38.7949447631836,"08","2019","NO2"
"11712","siha",1,38.7949447631836,"08","2019","NO2"
"11713","siha",1,38.4610443115234,"08","2019","NO2"
"11714","siha",1,39.0803184509277,"08","2019","NO2"
"11715","siha",1,38.6423187255859,"08","2019","NO2"
"11716","siha",1,37.1505393981934,"08","2019","NO2"
"11717","siha",1,36.874137878418,"08","2019","NO2"
"11718","siha",1,36.874137878418,"08","2019","NO2"
"11719","siha",1,36.1716766357422,"08","2019","NO2"
"11720","siha",1,34.1848411560059,"08","2019","NO2"
"11721","siha",1,33.5689315795898,"08","2019","NO2"
"11722","siha",1,33.5689315795898,"08","2019","NO2"
"11723","siha",1,37.8101539611816,"08","2019","NO2"
"11724","siha",1,38.8393325805664,"08","2019","NO2"
"11725","siha",1,38.9788208007812,"08","2019","NO2"
"11726","siha",1,38.9788208007812,"08","2019","NO2"
"11727","siha",1,38.9788208007812,"08","2019","NO2"
"11728","siha",1,39.0845947265625,"08","2019","NO2"
"11729","siha",1,39.0845947265625,"08","2019","NO2"
"11730","siha",1,37.9823608398438,"08","2019","NO2"
"11731","siha",1,38.9788208007812,"08","2019","NO2"
"11732","siha",1,37.9847145080566,"08","2019","NO2"
"11733","siha",1,37.9847145080566,"08","2019","NO2"
"11734","siha",1,37.0085639953613,"08","2019","NO2"
"11735","siha",1,36.874137878418,"08","2019","NO2"
"11736","siha",1,36.7855491638184,"08","2019","NO2"
"11737","siha",1,34.1968612670898,"08","2019","NO2"
"11738","siha",1,33.7966346740723,"08","2019","NO2"
"11739","siha",1,38.7253570556641,"08","2019","NO2"
"11740","siha",1,39.3190956115723,"08","2019","NO2"
"11741","siha",1,39.5790023803711,"08","2019","NO2"
"11742","siha",1,39.0845947265625,"08","2019","NO2"
"11743","siha",1,39.0845947265625,"08","2019","NO2"
"11744","siha",1,39.0845947265625,"08","2019","NO2"
"11745","siha",1,39.0845947265625,"08","2019","NO2"
"11746","siha",1,38.4546890258789,"08","2019","NO2"
"11747","siha",1,38.9788208007812,"08","2019","NO2"
"11748","siha",1,37.9847145080566,"08","2019","NO2"
"11749","siha",1,38.3494338989258,"08","2019","NO2"
"11750","siha",1,37.1871604919434,"08","2019","NO2"
"11751","siha",1,36.874137878418,"08","2019","NO2"
"11752","siha",1,36.874137878418,"08","2019","NO2"
"11753","siha",1,36.3564949035645,"08","2019","NO2"
"11754","siha",1,34.8318939208984,"08","2019","NO2"
"11755","siha",1,34.8318939208984,"08","2019","NO2"
"11756","siha",1,39.0845947265625,"08","2019","NO2"
"11757","siha",1,39.0845947265625,"08","2019","NO2"
"11758","siha",1,38.9788208007812,"08","2019","NO2"
"11759","siha",1,39.0845947265625,"08","2019","NO2"
"11760","siha",1,38.9788208007812,"08","2019","NO2"
"11761","siha",1,38.9788208007812,"08","2019","NO2"
"11762","siha",1,38.6030921936035,"08","2019","NO2"
"11763","siha",1,38.9788208007812,"08","2019","NO2"
"11764","siha",1,38.158576965332,"08","2019","NO2"
"11765","siha",1,38.3720397949219,"08","2019","NO2"
"11766","siha",1,37.894645690918,"08","2019","NO2"
"11767","siha",1,36.8795585632324,"08","2019","NO2"
"11768","siha",1,36.7855491638184,"08","2019","NO2"
"11769","siha",1,36.7445220947266,"08","2019","NO2"
"11770","siha",1,35.9576263427734,"08","2019","NO2"
"11771","siha",1,35.9576263427734,"08","2019","NO2"
"11772","siha",1,39.0845947265625,"08","2019","NO2"
"11773","siha",1,39.0845947265625,"08","2019","NO2"
"11774","siha",1,40.174446105957,"08","2019","NO2"
"11775","siha",1,39.0845947265625,"08","2019","NO2"
"11776","siha",1,38.9788208007812,"08","2019","NO2"
"11777","siha",1,38.9788208007812,"08","2019","NO2"
"11778","siha",1,38.3798522949219,"08","2019","NO2"
"11779","siha",1,38.3720397949219,"08","2019","NO2"
"11780","siha",1,38.3344268798828,"08","2019","NO2"
"11781","siha",1,38.3344268798828,"08","2019","NO2"
"11782","siha",1,38.1821327209473,"08","2019","NO2"
"11783","siha",1,37.5449028015137,"08","2019","NO2"
"11784","siha",1,37.118724822998,"08","2019","NO2"
"11785","siha",1,36.7445220947266,"08","2019","NO2"
"11786","siha",1,36.7011451721191,"08","2019","NO2"
"11787","siha",1,38.6616363525391,"08","2019","NO2"
"11788","siha",1,39.5349578857422,"08","2019","NO2"
"11789","siha",1,38.9788208007812,"08","2019","NO2"
"11790","siha",1,39.074535369873,"08","2019","NO2"
"11791","siha",1,38.6034812927246,"08","2019","NO2"
"11792","siha",1,38.9183769226074,"08","2019","NO2"
"11793","siha",1,38.9183769226074,"08","2019","NO2"
"11794","siha",1,39.7332305908203,"08","2019","NO2"
"11795","siha",1,40.1981315612793,"08","2019","NO2"
"11796","siha",1,39.8293876647949,"08","2019","NO2"
"11797","siha",1,39.8293876647949,"08","2019","NO2"
"11798","siha",1,39.8293876647949,"08","2019","NO2"
"11799","siha",1,38.1821327209473,"08","2019","NO2"
"11800","siha",1,37.1871604919434,"08","2019","NO2"
"11801","siha",1,36.7445220947266,"08","2019","NO2"
"11802","siha",1,36.7011451721191,"08","2019","NO2"
"11803","siha",1,39.4322242736816,"08","2019","NO2"
"11804","siha",1,39.2335739135742,"08","2019","NO2"
"11805","siha",1,38.5888633728027,"08","2019","NO2"
"11806","siha",1,40.2716941833496,"08","2019","NO2"
"11807","siha",1,40.6582412719727,"08","2019","NO2"
"11808","siha",1,41.694408416748,"08","2019","NO2"
"11809","siha",1,41.694408416748,"08","2019","NO2"
"11810","siha",1,40.8135833740234,"08","2019","NO2"
"11811","siha",1,39.8293876647949,"08","2019","NO2"
"11812","siha",1,39.8293876647949,"08","2019","NO2"
"11813","siha",1,38.3720397949219,"08","2019","NO2"
"11814","siha",1,38.3344268798828,"08","2019","NO2"
"11815","siha",1,38.3052711486816,"08","2019","NO2"
"11816","siha",1,36.7558403015137,"08","2019","NO2"
"11817","siha",1,36.7178268432617,"08","2019","NO2"
"11818","siha",1,36.7178268432617,"08","2019","NO2"
"11819","siha",1,39.6168937683105,"08","2019","NO2"
"11820","siha",1,40.2049446105957,"08","2019","NO2"
"11821","siha",1,39.2335739135742,"08","2019","NO2"
"11822","siha",1,40.6582412719727,"08","2019","NO2"
"11823","siha",1,41.694408416748,"08","2019","NO2"
"11824","siha",1,41.9323463439941,"08","2019","NO2"
"11825","siha",1,41.9323463439941,"08","2019","NO2"
"11826","siha",1,41.694408416748,"08","2019","NO2"
"11827","siha",1,39.8293876647949,"08","2019","NO2"
"11828","siha",1,39.8293876647949,"08","2019","NO2"
"11829","siha",1,39.8293876647949,"08","2019","NO2"
"11830","siha",1,39.8293876647949,"08","2019","NO2"
"11831","siha",1,38.1821327209473,"08","2019","NO2"
"11832","siha",1,37.0835151672363,"08","2019","NO2"
"11833","siha",1,36.7178268432617,"08","2019","NO2"
"11834","siha",1,36.7178268432617,"08","2019","NO2"
"11835","siha",1,39.7503433227539,"08","2019","NO2"
"11836","siha",1,39.7503433227539,"08","2019","NO2"
"11837","siha",1,40.2234077453613,"08","2019","NO2"
"11838","siha",1,40.6582412719727,"08","2019","NO2"
"11839","siha",1,41.6454620361328,"08","2019","NO2"
"11840","siha",1,42.3000869750977,"08","2019","NO2"
"11841","siha",1,42.2038688659668,"08","2019","NO2"
"11842","siha",1,42.2038688659668,"08","2019","NO2"
"11843","siha",1,41.5522041320801,"08","2019","NO2"
"11844","siha",1,40.8891944885254,"08","2019","NO2"
"11845","siha",1,40.7248992919922,"08","2019","NO2"
"11846","siha",1,39.1929321289062,"08","2019","NO2"
"11847","siha",1,38.3593521118164,"08","2019","NO2"
"11848","siha",1,37.9924545288086,"08","2019","NO2"
"11849","siha",1,36.7158737182617,"08","2019","NO2"
"11850","siha",1,35.7237663269043,"08","2019","NO2"
"11851","siha",1,35.7237663269043,"08","2019","NO2"
"11852","siha",1,39.7503433227539,"08","2019","NO2"
"11853","siha",1,39.7503433227539,"08","2019","NO2"
"11854","siha",1,40.2234077453613,"08","2019","NO2"
"11855","siha",1,40.6582412719727,"08","2019","NO2"
"11856","siha",1,41.6454620361328,"08","2019","NO2"
"11857","siha",1,42.3000869750977,"08","2019","NO2"
"11858","siha",1,42.2038688659668,"08","2019","NO2"
"11859","siha",1,42.2038688659668,"08","2019","NO2"
"11860","siha",1,41.5522041320801,"08","2019","NO2"
"11861","siha",1,40.8891944885254,"08","2019","NO2"
"11862","siha",1,40.7248992919922,"08","2019","NO2"
"11863","siha",1,39.1929321289062,"08","2019","NO2"
"11864","siha",1,38.3593521118164,"08","2019","NO2"
"11865","siha",1,37.9924545288086,"08","2019","NO2"
"11866","siha",1,36.7158737182617,"08","2019","NO2"
"11867","siha",1,35.7237663269043,"08","2019","NO2"
"11868","siha",1,35.7237663269043,"08","2019","NO2"
"11869","siha",1,39.9310646057129,"08","2019","NO2"
"11870","siha",1,39.9310646057129,"08","2019","NO2"
"11871","siha",1,39.7503433227539,"08","2019","NO2"
"11872","siha",1,40.3605918884277,"08","2019","NO2"
"11873","siha",1,41.2241897583008,"08","2019","NO2"
"11874","siha",1,40.0116500854492,"08","2019","NO2"
"11875","siha",1,41.2228698730469,"08","2019","NO2"
"11876","siha",1,41.2228698730469,"08","2019","NO2"
"11877","siha",1,40.5423316955566,"08","2019","NO2"
"11878","siha",1,40.914924621582,"08","2019","NO2"
"11879","siha",1,40.8891944885254,"08","2019","NO2"
"11880","siha",1,40.8891944885254,"08","2019","NO2"
"11881","siha",1,38.793140411377,"08","2019","NO2"
"11882","siha",1,38.7341651916504,"08","2019","NO2"
"11883","siha",1,38.000617980957,"08","2019","NO2"
"11884","siha",1,36.7198486328125,"08","2019","NO2"
"11885","siha",1,35.3592300415039,"08","2019","NO2"
"11886","siha",1,35.3592300415039,"08","2019","NO2"
"11887","siha",1,40.1806449890137,"08","2019","NO2"
"11888","siha",1,39.715633392334,"08","2019","NO2"
"11889","siha",1,39.7503433227539,"08","2019","NO2"
"11890","siha",1,39.7423210144043,"08","2019","NO2"
"11891","siha",1,39.6561088562012,"08","2019","NO2"
"11892","siha",1,38.9780807495117,"08","2019","NO2"
"11893","siha",1,40.4217796325684,"08","2019","NO2"
"11894","siha",1,40.4217796325684,"08","2019","NO2"
"11895","siha",1,40.5423316955566,"08","2019","NO2"
"11896","siha",1,40.806022644043,"08","2019","NO2"
"11897","siha",1,40.5908851623535,"08","2019","NO2"
"11898","siha",1,38.7211875915527,"08","2019","NO2"
"11899","siha",1,38.3941688537598,"08","2019","NO2"
"11900","siha",1,38.000617980957,"08","2019","NO2"
"11901","siha",1,38.000617980957,"08","2019","NO2"
"11902","siha",1,36.6059455871582,"08","2019","NO2"
"11903","siha",1,35.7176933288574,"08","2019","NO2"
"11904","siha",1,35.7176933288574,"08","2019","NO2"
"11905","siha",1,40.4160194396973,"08","2019","NO2"
"11906","siha",1,39.7503433227539,"08","2019","NO2"
"11907","siha",1,39.715633392334,"08","2019","NO2"
"11908","siha",1,39.5197257995605,"08","2019","NO2"
"11909","siha",1,38.624698638916,"08","2019","NO2"
"11910","siha",1,39.371265411377,"08","2019","NO2"
